id	text	w	h
wushen_jzp/Music/images/wushenqinpu_13_109.png	['Music', '⿹', 'RIGHT_GOU', '2']	45	47
wushen_jzp/Music/images/wushenqinpu_13_112.png	['Music', '⿱', '⿹', 'RIGHT_GOU', 'O_JIAN', '⿹', 'RIGHT_GOU', '5']	44	63
wushen_jzp/Music/images/wushenqinpu_13_116.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿸', 'RIGHT_BO', '7']	47	50
wushen_jzp/Music/images/wushenqinpu_13_117.png	['Music', '⿳', '⿰', 'LEFT_FINGER_DA', '8', 'RIGHT_MO', '6']	34	47
wushen_jzp/Music/images/wushenqinpu_13_118.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '⿱', '8', '9', '⿹', 'RIGHT_GOU', '5']	56	49
wushen_jzp/Music/images/wushenqinpu_13_120.png	['Music', '⿹', 'RIGHT_GOU', '4']	37	44
wushen_jzp/Music/images/wushenqinpu_13_122.png	['Music', '⿹', 'RIGHT_DA', '4']	42	43
wushen_jzp/Music/images/wushenqinpu_13_123.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿺', 'RIGHT_TIAO', '7']	49	39
wushen_jzp/Music/images/wushenqinpu_13_124.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿸', 'RIGHT_BO', '7']	38	47
wushen_jzp/Music/images/wushenqinpu_13_126.png	['Music', '⿹', 'RIGHT_DA', '3']	36	45
wushen_jzp/Music/images/wushenqinpu_13_127.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '10', '4']	42	46
wushen_jzp/Music/images/wushenqinpu_13_128.png	['Music', '⿺', 'RIGHT_TIAO', '6']	37	36
wushen_jzp/Music/images/wushenqinpu_13_129.png	['Music', '⿹', 'RIGHT_DA', '5']	45	45
wushen_jzp/Music/images/wushenqinpu_13_130.png	['Music', '⿸', 'RIGHT_LI', '7']	40	49
wushen_jzp/Music/images/wushenqinpu_13_132.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '10', '⿹', 'RIGHT_DA', '4']	37	50
wushen_jzp/Music/images/wushenqinpu_13_133.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿺', 'RIGHT_TIAO', '6']	40	54
wushen_jzp/Music/images/wushenqinpu_13_135.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '10', '⿹', 'RIGHT_GOU', '2']	54	49
wushen_jzp/Music/images/wushenqinpu_13_136.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿺', 'RIGHT_TIAO', '4']	54	46
wushen_jzp/Music/images/wushenqinpu_13_137.png	['Music', '⿱', '⿰', 'LEFT_FINGER_ZHONG', '10', '⿹', 'RIGHT_DA', '1']	55	62
wushen_jzp/Music/images/wushenqinpu_13_139.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '⿱', '10', '2', '⿹', 'RIGHT_GOU', '2']	42	56
wushen_jzp/Music/images/wushenqinpu_13_141.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '⿱', '10', '1', '⿹', 'RIGHT_GOU', '3']	39	53
wushen_jzp/Music/images/wushenqinpu_13_142.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿺', 'RIGHT_TIAO', '5']	43	50
wushen_jzp/Music/images/wushenqinpu_13_143.png	['Music', '⿱', '⿰', 'LEFT_FINGER_DA', '9', '⿹', 'RIGHT_GOU', '4']	55	45
wushen_jzp/Music/images/wushenqinpu_13_144.png	['Music', '⿱', '⿰', 'LEFT_FINGER_DA', '⿱', '8', '9', '⿹', 'RIGHT_GOU', '5']	42	48
wushen_jzp/Music/images/wushenqinpu_13_146.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '9', '⿹', 'RIGHT_GOU', '4']	51	55
wushen_jzp/Music/images/wushenqinpu_13_147.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿺', 'RIGHT_TIAO', '7']	40	37
wushen_jzp/Music/images/wushenqinpu_13_148.png	['Music', '⿱', '⿰', 'LEFT_FINGER_ZHONG', '10', '⿹', 'RIGHT_DA', '1']	48	52
wushen_jzp/Music/images/wushenqinpu_13_150.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '⿱', '10', '2', '⿹', 'RIGHT_GOU', '2']	38	50
wushen_jzp/Music/images/wushenqinpu_13_152.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '⿱', '10', '1', '⿹', 'RIGHT_GOU', '3']	41	49
wushen_jzp/Music/images/wushenqinpu_13_153.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿺', 'RIGHT_TIAO', '5']	46	52
wushen_jzp/Music/images/wushenqinpu_13_154.png	['Music', '⿱', '⿰', 'LEFT_FINGER_DA', '9', '⿹', 'RIGHT_GOU', '4']	37	41
wushen_jzp/Music/images/wushenqinpu_13_155.png	['Music', '⿱', '⿰', 'LEFT_FINGER_DA', '⿱', '8', '9', '⿹', 'RIGHT_GOU', '5']	40	50
wushen_jzp/Music/images/wushenqinpu_14_0.png	['Music', '⿱', '⿰', 'LEFT_FINGER_DA', '9', '⿹', 'RIGHT_GOU', '4']	35	48
wushen_jzp/Music/images/wushenqinpu_14_1.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿺', 'RIGHT_TIAO', '7']	39	40
wushen_jzp/Music/images/wushenqinpu_14_2.png	['Music', '⿱', '⿰', 'LEFT_FINGER_DA', '⿱', '8', '9', '⿹', 'RIGHT_GOU', '5']	47	50
wushen_jzp/Music/images/wushenqinpu_14_4.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿹', 'RIGHT_GOU', '2']	46	43
wushen_jzp/Music/images/wushenqinpu_14_7.png	['Music', '⿳', '⿰', 'LEFT_FINGER_DA', '7', 'RIGHT_MO', '5']	42	47
wushen_jzp/Music/images/wushenqinpu_14_8.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '⿱', '7', '8', '⿹', 'RIGHT_GOU', '4']	39	36
wushen_jzp/Music/images/wushenqinpu_14_10.png	['Music', '⿳', 'LEFT_JIU', 'O_JIAN', 'RIGHT_GOU', 'RIGHT_GOU', '4']	35	56
wushen_jzp/Music/images/wushenqinpu_14_12.png	['Music', '⿱', 'LEFT_JIU', '⿹', 'RIGHT_GOU', '3']	44	56
wushen_jzp/Music/images/wushenqinpu_14_13.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿸', 'RIGHT_BO', '7']	38	53
wushen_jzp/Music/images/wushenqinpu_14_14.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿹', 'RIGHT_DA', '1']	33	51
wushen_jzp/Music/images/wushenqinpu_14_15.png	['Music', '⿹', 'RIGHT_GOU', '3']	30	45
wushen_jzp/Music/images/wushenqinpu_14_16.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿸', 'RIGHT_BO', '7']	37	58
wushen_jzp/Music/images/wushenqinpu_14_17.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '10', '⿰', 'LEFT_ZHU', '⿹', 'RIGHT_GOU', '1']	35	41
wushen_jzp/Music/images/wushenqinpu_14_19.png	['Music', '⿳', '⿰', 'LEFT_FINGER_MING', '⿱', '10', '1', '⿹', 'RIGHT_GOU', 'O_JIAN', '⿹', 'RIGHT_GOU', '3']	35	66
wushen_jzp/Music/images/wushenqinpu_14_20.png	['Music', '⿱', '⿰', 'LEFT_FINGER_DA', '9', '⿺', 'RIGHT_TIAO', '7']	47	49
wushen_jzp/Music/images/wushenqinpu_14_22.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '⿱', '8', '9', '⿹', 'RIGHT_GOU', '5']	52	57
wushen_jzp/Music/images/wushenqinpu_14_24.png	['Music', '⿱', 'LEFT_JIU', '⿹', 'RIGHT_DA', '4']	34	46
wushen_jzp/Music/images/wushenqinpu_14_25.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿺', 'RIGHT_TIAO', '7']	44	49
wushen_jzp/Music/images/wushenqinpu_14_26.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '10', '⿹', 'RIGHT_GOU', '4']	41	44
wushen_jzp/Music/images/wushenqinpu_14_28.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '⿱', '10', '1', '⿹', 'RIGHT_GOU', '3']	41	48
wushen_jzp/Music/images/wushenqinpu_14_29.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿺', 'RIGHT_TIAO', '5']	48	56
wushen_jzp/Music/images/wushenqinpu_14_30.png	['Music', '⿱', '⿰', 'LEFT_FINGER_DA', '9', '⿹', 'RIGHT_GOU', '3']	47	53
wushen_jzp/Music/images/wushenqinpu_14_32.png	['Music', '⿳', '⿰', 'LEFT_FINGER_DA', '⿱', '8', '9', '⿹', 'RIGHT_GOU', 'O_JIAN', '⿹', 'RIGHT_GOU', '5']	39	58
wushen_jzp/Music/images/wushenqinpu_14_33.png	['Music', '⿱', '⿰', 'LEFT_FINGER_DA', '8', '⿹', 'RIGHT_GOU', '6']	46	51
wushen_jzp/Music/images/wushenqinpu_14_35.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '10', 'LEFT_DUIQI']	45	46
wushen_jzp/Music/images/wushenqinpu_14_40.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '10', '⿱', '⿹', 'RIGHT_GOU', 'O_JIAN', '⿹', 'RIGHT_GOU', '1']	45	59
wushen_jzp/Music/images/wushenqinpu_14_43.png	['Music', '⿱', 'RIGHT_MO', '⿺', 'RIGHT_TIAO', '4']	31	50
wushen_jzp/Music/images/wushenqinpu_14_44.png	['Music', '⿱', '⿰', 'LEFT_FINGER_SHI', '9', '⿹', 'RIGHT_DA', '1']	37	50
wushen_jzp/Music/images/wushenqinpu_14_45.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '10', '⿺', 'RIGHT_TIAO', '4']	45	42
wushen_jzp/Music/images/wushenqinpu_14_46.png	['Music', '⿳', '⿰', 'LEFT_FINGER_MING', '10', 'RIGHT_BI', '1']	44	40
wushen_jzp/Music/images/wushenqinpu_14_47.png	['Music', '⿺', 'RIGHT_TIAO', '4']	49	53
wushen_jzp/Music/images/wushenqinpu_14_48.png	['Music', '⿱', '⿰', 'LEFT_FINGER_SHI', '9', '⿹', 'RIGHT_DA', '1']	44	53
wushen_jzp/Music/images/wushenqinpu_14_49.png	['Music', '⿱', '⿰', 'LEFT_FINGER_DA', '9', '⿸', 'RIGHT_LI', '7']	43	53
wushen_jzp/Music/images/wushenqinpu_14_51.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '10', '⿹', 'RIGHT_GOU', '4']	45	60
wushen_jzp/Music/images/wushenqinpu_14_52.png	['Music', '⿱', '⿰', 'LEFT_FINGER_DA', '9', '⿺', 'RIGHT_TIAO', '6']	58	57
wushen_jzp/Music/images/wushenqinpu_14_53.png	['Music', '⿱', 'RIGHT_BI', '1']	43	46
wushen_jzp/Music/images/wushenqinpu_14_55.png	['Music', '⿱', '⿰', 'LEFT_FINGER_DA', '7', '⿸', 'RIGHT_BO', '7']	38	49
wushen_jzp/Music/images/wushenqinpu_14_56.png	['Music', '⿸', 'RIGHT_LI', '7']	47	40
wushen_jzp/Music/images/wushenqinpu_14_58.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '9', '⿹', 'RIGHT_GOU', '3']	35	50
wushen_jzp/Music/images/wushenqinpu_14_59.png	['Music', '⿱', '⿰', 'LEFT_FINGER_DA', '7', '⿺', 'RIGHT_TIAO', '6']	50	49
wushen_jzp/Music/images/wushenqinpu_14_60.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '9', '⿹', 'RIGHT_GOU', '1']	43	53
wushen_jzp/Music/images/wushenqinpu_14_63.png	['Music', '⿱', 'RIGHT_MO', '⿺', 'RIGHT_TIAO', '4']	48	57
wushen_jzp/Music/images/wushenqinpu_14_64.png	['Music', '⿱', '⿰', 'LEFT_FINGER_SHI', '7', '⿹', 'RIGHT_GOU', '2']	43	48
wushen_jzp/Music/images/wushenqinpu_14_65.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '9', '⿺', 'RIGHT_TIAO', '4']	44	47
wushen_jzp/Music/images/wushenqinpu_14_66.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '9', '⿹', 'RIGHT_GOU', '1']	49	48
wushen_jzp/Music/images/wushenqinpu_14_67.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '10', '⿹', 'RIGHT_DA', '1']	40	54
wushen_jzp/Music/images/wushenqinpu_14_68.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '⿱', '10', '2', '⿹', 'RIGHT_GOU', '2']	36	53
wushen_jzp/Music/images/wushenqinpu_14_69.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '10', '⿱', 'O_JIAN', '⿹', 'RIGHT_GOU', '2']	42	52
wushen_jzp/Music/images/wushenqinpu_14_70.png	['Music', '⿹', 'RIGHT_DA', '1']	59	41
wushen_jzp/Music/images/wushenqinpu_14_71.png	['Music', '⿱', '⿰', 'LEFT_FINGER_DA', '9', '⿺', 'RIGHT_TIAO', '3']	51	53
wushen_jzp/Music/images/wushenqinpu_14_72.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿹', 'RIGHT_DA', '1']	24	40
wushen_jzp/Music/images/wushenqinpu_14_73.png	['Music', '⿸', 'RIGHT_BO', '6']	34	58
wushen_jzp/Music/images/wushenqinpu_14_74.png	['Music', '⿹', 'RIGHT_GOU', '4']	40	44
wushen_jzp/Music/images/wushenqinpu_14_75.png	['Music', '⿱', '⿰', 'LEFT_FINGER_DA', '9', '⿸', 'RIGHT_BO', '6']	43	55
wushen_jzp/Music/images/wushenqinpu_14_76.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿹', 'RIGHT_DA', '1']	43	60
wushen_jzp/Music/images/wushenqinpu_14_77.png	['Music', '⿹', 'RIGHT_GOU', '4']	37	50
wushen_jzp/Music/images/wushenqinpu_14_78.png	['Music', '⿱', '⿰', 'LEFT_FINGER_DA', '9', '⿸', 'RIGHT_LI', '6']	40	59
wushen_jzp/Music/images/wushenqinpu_14_80.png	['Music', '⿳', '⿰', 'LEFT_FINGER_MING', '⿱', '7', '8', 'RIGHT_BACI', '2']	43	51
wushen_jzp/Music/images/wushenqinpu_14_81.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '2']	38	50
wushen_jzp/Music/images/wushenqinpu_14_82.png	['Music', '⿱', '⿰', 'LEFT_FINGER_DA', '7', '⿹', 'RIGHT_GOU', '2']	44	48
wushen_jzp/Music/images/wushenqinpu_14_84.png	['Music', '⿱', '⿹', 'RIGHT_GOU', 'O_JIAN', '⿹', 'RIGHT_GOU', '4']	45	55
wushen_jzp/Music/images/wushenqinpu_14_85.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '⿱', '7', '8', 'LEFT_DUIQI']	41	51
wushen_jzp/Music/images/wushenqinpu_14_86.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿹', 'RIGHT_GOU', '3']	56	53
wushen_jzp/Music/images/wushenqinpu_14_87.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '⿱', '7', '8', '⿹', 'RIGHT_GOU', '4']	45	54
wushen_jzp/Music/images/wushenqinpu_14_88.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿹', 'RIGHT_DA', '2']	44	51
wushen_jzp/Music/images/wushenqinpu_14_89.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '9', '⿹', 'RIGHT_GOU', '4']	39	52
wushen_jzp/Music/images/wushenqinpu_14_91.png	['Music', '⿱', 'LEFT_JIU', '⿹', 'RIGHT_GOU', '5']	50	59
wushen_jzp/Music/images/wushenqinpu_14_95.png	['Music', '⿹', 'RIGHT_GOU', '4']	57	41
wushen_jzp/Music/images/wushenqinpu_14_96.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿺', 'RIGHT_TIAO', '7']	45	44
wushen_jzp/Music/images/wushenqinpu_14_97.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '10', '⿹', 'RIGHT_GOU', '5']	48	53
wushen_jzp/Music/images/wushenqinpu_14_98.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿺', 'RIGHT_TIAO', '7']	49	48
wushen_jzp/Music/images/wushenqinpu_14_100.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '⿱', '10', '1', '⿹', 'RIGHT_GOU', '3']	45	56
wushen_jzp/Music/images/wushenqinpu_14_101.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿺', 'RIGHT_TIAO', '5']	48	44
wushen_jzp/Music/images/wushenqinpu_14_103.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', 'LEFT_WAI', '⿹', 'RIGHT_GOU', '2']	39	49
wushen_jzp/Music/images/wushenqinpu_14_107.png	['Music', '⿳', '⿰', 'LEFT_FINGER_DA', '9', '⿱', 'LEFT_YAN', 'O_JIAN', '⿹', 'RIGHT_GOU', '4']	40	58
wushen_jzp/Music/images/wushenqinpu_14_108.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '10', 'LEFT_DUIQI']	46	47
wushen_jzp/Music/images/wushenqinpu_14_109.png	['Music', '⿹', 'RIGHT_GOU', '4']	44	50
wushen_jzp/Music/images/wushenqinpu_14_110.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿺', 'RIGHT_TIAO', '6']	45	49
wushen_jzp/Music/images/wushenqinpu_14_111.png	['Music', '⿱', '⿰', 'LEFT_FINGER_DA', '⿱', '8', '9', '⿺', 'RIGHT_TIAO', '5']	50	51
wushen_jzp/Music/images/wushenqinpu_14_112.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿹', 'RIGHT_GOU', '3']	39	50
wushen_jzp/Music/images/wushenqinpu_14_114.png	['Music', '⿱', '⿰', 'LEFT_FINGER_DA', '⿱', '8', '9', '⿺', 'RIGHT_TIAO', '5']	39	46
wushen_jzp/Music/images/wushenqinpu_14_115.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '9', '⿹', 'RIGHT_GOU', '3']	45	52
wushen_jzp/Music/images/wushenqinpu_14_117.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '⿱', '8', '9', '⿹', 'RIGHT_GOU', '5']	38	51
wushen_jzp/Music/images/wushenqinpu_14_118.png	['Music', '⿳', '⿰', 'LEFT_FINGER_MING', '9', 'RIGHT_MO', '⿺', 'RIGHT_TIAO', '6']	38	45
wushen_jzp/Music/images/wushenqinpu_14_119.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿹', 'RIGHT_GOU', '4']	38	54
wushen_jzp/Music/images/wushenqinpu_14_120.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '9', '⿺', 'RIGHT_TIAO', '6']	44	39
wushen_jzp/Music/images/wushenqinpu_14_121.png	['Music', '⿸', 'RIGHT_BO', '7']	46	38
wushen_jzp/Music/images/wushenqinpu_14_122.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿹', 'RIGHT_GOU', '4']	39	48
wushen_jzp/Music/images/wushenqinpu_14_123.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '9', '⿺', 'RIGHT_TIAO', '6']	49	50
wushen_jzp/Music/images/wushenqinpu_14_124.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '10', '⿹', 'RIGHT_GOU', '6']	29	53
wushen_jzp/Music/images/wushenqinpu_14_126.png	['Music', '⿱', '⿰', 'LEFT_FINGER_DA', '9', '⿺', 'RIGHT_TIAO', '7']	44	53
wushen_jzp/Music/images/wushenqinpu_14_127.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '10', '⿺', 'RIGHT_TIAO', '6']	52	49
wushen_jzp/Music/images/wushenqinpu_14_129.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '10', '⿹', 'RIGHT_GOU', '5']	53	53
wushen_jzp/Music/images/wushenqinpu_14_130.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿺', 'RIGHT_TIAO', '7']	52	44
wushen_jzp/Music/images/wushenqinpu_14_133.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '⿱', '10', '1', '⿹', 'RIGHT_GOU', '3']	35	57
wushen_jzp/Music/images/wushenqinpu_14_134.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿺', 'RIGHT_TIAO', '5']	47	43
wushen_jzp/Music/images/wushenqinpu_14_135.png	['Music', '⿱', '⿰', 'LEFT_FINGER_DA', '9', '⿹', 'RIGHT_GOU', '4']	54	49
wushen_jzp/Music/images/wushenqinpu_14_136.png	['Music', '⿱', '⿰', 'LEFT_FINGER_DA', '⿱', '8', '9', '⿹', 'RIGHT_GOU', '5']	33	56
wushen_jzp/Music/images/wushenqinpu_14_137.png	['Music', '⿱', '⿰', 'LEFT_FINGER_DA', '9', '⿰', 'LEFT_ZHU', '⿹', 'RIGHT_GOU', '6']	35	51
wushen_jzp/Music/images/wushenqinpu_14_139.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿹', 'RIGHT_DA', '3']	32	61
wushen_jzp/Music/images/wushenqinpu_14_140.png	['Music', '⿱', '⿰', 'LEFT_FINGER_DA', '⿱', '8', '9', '⿺', 'RIGHT_TIAO', '5']	47	52
wushen_jzp/Music/images/wushenqinpu_14_141.png	['Music', '⿱', '⿰', 'LEFT_FINGER_DA', '9', '⿹', 'RIGHT_GOU', '4']	39	50
wushen_jzp/Music/images/wushenqinpu_14_142.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '10', 'LEFT_DUIQI']	42	37
wushen_jzp/Music/images/wushenqinpu_14_143.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '10', '⿹', 'RIGHT_GOU', '2']	37	55
wushen_jzp/Music/images/wushenqinpu_14_144.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿺', 'RIGHT_TIAO', '4']	41	42
wushen_jzp/Music/images/wushenqinpu_14_145.png	['Music', '⿱', '⿰', 'LEFT_FINGER_DA', '9', '⿹', 'RIGHT_GOU', '6']	42	46
wushen_jzp/Music/images/wushenqinpu_14_148.png	['Music', '⿱', 'RIGHT_MO', '⿺', 'RIGHT_TIAO', '7']	47	42
wushen_jzp/Music/images/wushenqinpu_14_150.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '⿱', '7', '8', 'LEFT_DUIQI']	45	54
wushen_jzp/Music/images/wushenqinpu_14_151.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿹', 'RIGHT_DA', '3']	41	37
wushen_jzp/Music/images/wushenqinpu_14_152.png	['Music', '⿸', 'RIGHT_BO', '7']	50	47
wushen_jzp/Music/images/wushenqinpu_14_153.png	['Music', '⿳', 'TECHNIQUE_SAN_YIN', 'RIGHT_BI', '1']	44	62
wushen_jzp/Music/images/wushenqinpu_14_154.png	['Music', '⿳', '⿰', 'LEFT_FINGER_MING', '10', 'RIGHT_MO', '⿺', 'RIGHT_TIAO', '7']	44	49
wushen_jzp/Music/images/wushenqinpu_14_155.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿹', 'RIGHT_GOU', '4']	38	39
wushen_jzp/Music/images/wushenqinpu_15_0.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '10', '⿺', 'RIGHT_TIAO', '7']	47	51
wushen_jzp/Music/images/wushenqinpu_15_1.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿹', 'RIGHT_DA', '1']	39	52
wushen_jzp/Music/images/wushenqinpu_15_2.png	['Music', '⿹', 'RIGHT_GOU', '4']	34	39
wushen_jzp/Music/images/wushenqinpu_15_3.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '10', '⿺', 'RIGHT_TIAO', '7']	46	43
wushen_jzp/Music/images/wushenqinpu_15_5.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '⿱', '10', '2', '⿹', 'RIGHT_GOU', '2']	37	40
wushen_jzp/Music/images/wushenqinpu_15_6.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '⿱', '10', '1', '⿹', 'RIGHT_GOU', '3']	31	51
wushen_jzp/Music/images/wushenqinpu_15_7.png	['Music', '⿱', '⿰', 'LEFT_FINGER_DA', '10', '⿸', 'RIGHT_LI', '7']	39	52
wushen_jzp/Music/images/wushenqinpu_15_10.png	['Music', '⿳', '⿰', 'LEFT_FINGER_DA', '10', 'LEFT_SHANG', '⿺', 'RIGHT_TIAO', '5']	43	54
wushen_jzp/Music/images/wushenqinpu_15_11.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿹', 'RIGHT_GOU', '2']	37	52
wushen_jzp/Music/images/wushenqinpu_15_12.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '10', '⿺', 'RIGHT_TIAO', '5']	43	49
wushen_jzp/Music/images/wushenqinpu_15_13.png	['Music', '⿳', '⿰', 'LEFT_FINGER_MING', '⿱', '10', '3', '⿹', 'RIGHT_GOU', 'O_JIAN', '⿹', 'RIGHT_GOU', '5']	33	51
wushen_jzp/Music/images/wushenqinpu_15_15.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿺', 'RIGHT_TIAO', '5']	34	50
wushen_jzp/Music/images/wushenqinpu_15_16.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '⿱', '10', '1', '⿹', 'RIGHT_GOU', '3']	33	50
wushen_jzp/Music/images/wushenqinpu_15_17.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿺', 'RIGHT_TIAO', '5']	49	52
wushen_jzp/Music/images/wushenqinpu_15_18.png	['Music', '⿱', '⿰', 'LEFT_FINGER_DA', '9', '⿰', 'LEFT_ZHU', '⿹', 'RIGHT_GOU', '2']	42	48
wushen_jzp/Music/images/wushenqinpu_15_19.png	['Music', '⿱', 'LEFT_CHUO', '⿹', 'RIGHT_GOU', '3']	34	46
wushen_jzp/Music/images/wushenqinpu_15_20.png	['Music', '⿰', 'LEFT_ZHU', '⿹', 'RIGHT_GOU', '4']	46	49
wushen_jzp/Music/images/wushenqinpu_15_21.png	['Music', '⿱', 'LEFT_CHUO', '5']	37	60
wushen_jzp/Music/images/wushenqinpu_15_22.png	['Music', '⿱', 'RIGHT_MO', '⿺', 'RIGHT_TIAO', '6']	48	50
wushen_jzp/Music/images/wushenqinpu_15_24.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿺', 'RIGHT_TIAO', '3']	52	47
wushen_jzp/Music/images/wushenqinpu_15_25.png	['Music', '⿱', '⿰', 'LEFT_FINGER_ZHONG', '10', '⿹', 'RIGHT_DA', '1']	37	50
wushen_jzp/Music/images/wushenqinpu_15_26.png	['Music', '⿱', '⿰', 'LEFT_FINGER_SHI', '⿱', '10', '1', '⿹', 'RIGHT_GOU', '5']	36	56
wushen_jzp/Music/images/wushenqinpu_15_29.png	['Music', '⿱', '⿰', 'LEFT_FINGER_DA', '7', '⿸', 'RIGHT_BO', '7']	47	43
wushen_jzp/Music/images/wushenqinpu_15_30.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '9', '⿹', 'RIGHT_DA', '1']	44	53
wushen_jzp/Music/images/wushenqinpu_15_31.png	['Music', '⿱', '⿰', 'LEFT_FINGER_SHI', '7', '⿺', 'RIGHT_TIAO', '4']	44	39
wushen_jzp/Music/images/wushenqinpu_15_32.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '7', '⿸', 'RIGHT_BO', '6']	31	52
wushen_jzp/Music/images/wushenqinpu_15_33.png	['Music', '⿸', 'RIGHT_LI', '5']	51	51
